company_searched,gtr_org_name,gtr_org_id,role,project_title,project_id,funder,grant_category,status,grant_value,lead_org,start_date,end_date,abstract
Jacobs Engineering Group,Jacobs Engineering Group,E7A6F038-C568-4F12-91C0-70AAD29A8F8E,Collaborator,Radiation tolerant rapid criticality monitoring (REACTION),994E80CC-BC6E-4C93-B02A-6182D95BFE1A,EPSRC,Research Grant,Closed,249990,Lancaster University,2019-11-01,2023-04-29,"In March 2011 a magnitude-9.0 earthquake struck in the Pacific Ocean off the northeast coast of Japan's Honshu island. Named the Great East Japan Earthquake by the Japanese government, it triggered a massive tsunami that flooded more than 200 square miles of coastal land. This devastating disaster caused a series of catastrophic failures resulting in the meltdown of the Fukushima Daiichi Nuclear Power Plant (NPP) and initiated a nuclear emergency. Reactor meltdown occurs when the cooling systems"
Jacobs Engineering Group,Jacobs Engineering Group,E7A6F038-C568-4F12-91C0-70AAD29A8F8E,Collaborator,National Centre for Nuclear Robotics (NCNR),09D67F58-A166-433C-92A2-64E25EF0462F,ISCF,Research Grant,Closed,12256861,University of Birmingham,2017-10-01,2022-03-31,"Nuclear facilities require a wide variety of robotics capabilities, engendering a variety of extreme RAI challenges. NCNR brings together a diverse consortium of experts in robotics, AI, sensors, radiation and resilient embedded systems, to address these complex problems.

In high gamma environments, human entries are not possible at all. In alpha-contaminated environments, air-fed suited human entries are possible, but engender significant secondary waste (contaminated suits), and reduced worke"
Jacobs Engineering Group,Jacobs Engineering Group,E7A6F038-C568-4F12-91C0-70AAD29A8F8E,Collaborator,Characterising dynamic performance of fibre reinforced polymer structures for resilience and sustainability,0379C51E-ECA2-4A51-B9C8-83A4478D356D,EPSRC,Research Grant,Closed,720619,University of Warwick,2015-09-30,2019-03-31,"Structural application of fibre-reinforced polymer (FRP) composite materials is one of the key factors leading to technological innovations in aviation, chemical, offshore oil and gas, rail and marine sectors. Motivated by such successes, FRP shapes and systems are increasingly used in the construction sector, such as for bridges and small residential buildings. An obstacle to a wider use of FRP materials in structural engineering is the current lack of comprehensive design rules and design stan"
Jacobs Engineering Group,Jacobs Engineering Group,E7A6F038-C568-4F12-91C0-70AAD29A8F8E,Collaborator,BGS Geology &amp; Regional Geophysics,8DF64CC7-CFBE-4131-9951-907235198348,NERC,Intramural,Closed,,British Geological Survey,2008-03-31,2017-03-30,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details."
Jacobs Engineering Group,Jacobs Engineering Group,E7A6F038-C568-4F12-91C0-70AAD29A8F8E,Collaborator,Magnetic Research Fusion Programme 2019-2022,B9699EEE-0D1E-4DE9-993E-91DA33400E67,EPSRC,Research Grant,Closed,43231602,United Kingdom Atomic Energy Authority,2019-03-31,2022-03-30,"CCFE's mission is to harness the fusion process that powers the sun by using magnetic fields in order to develop a large-scale carbon-free energy source and position the UK to be a leading provider in the international fusion energy economy. Fusion has the potential to be an important component of the portfolio of measures needed to ensure a secure, environmentally responsible, supply of energy. CCFE is a major player in a global collaboration aimed at producing a commercial-scale fusion demonst"
Jacobs Engineering Group,Jacobs Engineering Group,E7A6F038-C568-4F12-91C0-70AAD29A8F8E,Collaborator,Verifiable Autonomy,48CADCFE-F049-4B9A-AD99-9F466B80A325,EPSRC,Research Grant,Closed,640791,University of Liverpool,2014-09-07,2019-03-07,"Autonomy is surely a core theme of technology in the 21st century. Within 20 years, we expect to see fully autonomous vehicles, aircraft, robots, devices, swarms, and software, all of which will (and must) be able to make their own decisions without direct human intervention. The economic implications are enormous: for example, the global civil unmanned air- vehicle (UAV) market has been estimated to be &pound;6B over the next 10 years, while the world-wide market for robotic systems is expected"
Jacobs Engineering Group,Jacobs Engineering Group,E7A6F038-C568-4F12-91C0-70AAD29A8F8E,Collaborator,Enhanced Methodologies for Advanced Nuclear System Safety (eMEANSS),9DA99B3B-6975-4B03-82F1-A353999A8B64,EPSRC,Research Grant,Closed,854922,Bangor University,2022-01-14,2025-01-13,"A re-assessment of the impact of uncertainties within the nuclear industry is of paramount importance, not only ensuring the continued safety of nuclear energy systems, but also to ensure the economic viability of nuclear power, allowing for continued reductions in CO2 emissions globally. 

Uncertainties are unavoidable, and complex systems such as nuclear reactors are designed to cope with them. A naive approach would be to consider worst cases scenarios individually without considering their d"
Jacobs Engineering Group,Jacobs Engineering Group,E7A6F038-C568-4F12-91C0-70AAD29A8F8E,Collaborator,CSIC Innovation and Knowledge Centre Phase 2,372597B7-2776-4528-90AD-AAC514E99CCA,EPSRC,Research Grant,Closed,3163719,University of Cambridge,2016-06-23,2024-12-24,"Globally, national infrastructure is facing significant challenges:
- Ageing assets: Much of the UK's existing infrastructure is old and no longer fit for purpose. In its State of the Nation Infrastructure 2014 report the Institution of Civil Engineers stated that none of the sectors analysed were &quot;fit for the future&quot; and only one sector was &quot;adequate for now&quot;. The need to future-proof existing and new infrastructure is of paramount importance and has become a constant theme "
Jacobs Engineering Group,Jacobs Engineering Group,E7A6F038-C568-4F12-91C0-70AAD29A8F8E,Collaborator,Innovation Knowledge Centre for Smart Infrastructure and Construction,1AD3CA0C-14F6-49EC-A9B4-BED6518A345F,EPSRC,Research Grant,Closed,4956319,University of Cambridge,2011-03-31,2016-09-29,"Infrastructure is a large part of the UK's assets. Efficient management and maintenance of infrastructure are vital to the economy and society. The application of emerging technologies to advanced health monitoring of existing critical infrastructure assets will quantify and define the extent of ageing and the consequent remaining design life of infrastructure, thereby reducing the risk of failure. Emerging technologies will also transform the industry through a whole-life approach to achieving "
Jacobs Engineering Group,Jacobs Engineering Group,E7A6F038-C568-4F12-91C0-70AAD29A8F8E,Collaborator,MIDAS - Mechanistic understanding of Irradiation Damage in fuel Assemblies,2FDFE542-B3CD-43E7-9B7B-C81F3531EBC9,EPSRC,Research Grant,Active,7226655,University of Manchester,2019-04-30,2026-04-29,"In order to meet the UK's carbon reduction targets, and achieve an energy mix that produces less CO2, we must continue to investigate ways in which to make nuclear power cleaner, cheaper and safer. At the same time, as new reactors such as Hinkley Point C are built, the UK needs to develop the work force who will operate, regulate and solve technical problems in civil nuclear power, in order to capitalise on our investment in nuclear energy. Important in this respect is that the UK currently ope"
Jacobs Engineering Group,Jacobs Engineering Group,E7A6F038-C568-4F12-91C0-70AAD29A8F8E,Collaborator,STFC IAA Glasgow,3CFB631D-B2AF-463D-BB32-C5B014C7A6AF,STFC,Research Grant,Active,200000,University of Glasgow,2022-03-31,2026-03-30,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details."
Jacobs Engineering Group,Jacobs Engineering Group,E7A6F038-C568-4F12-91C0-70AAD29A8F8E,Collaborator,UKRI Trustworthy Autonomous Systems Node in Verifiability,F1145847-3CC5-46BC-86A2-D6FE5E87BDA5,SPF,Research Grant,Closed,2621149,King's College London,2021-08-15,2024-10-31,"Autonomous systems promise to improve our lives; 
driverless trains and robotic cleaners are examples of autonomous systems that are already among us and 
work well within confined environments. 
It is time we work to ensure developers can design trustworthy autonomous systems for dynamic environments and 
provide evidence of their trustworthiness.

Due to the complexity of autonomous systems, typically involving AI
components, low-level hardware control, and sophisticated interactions with
huma"
Jacobs Engineering Group,Jacobs Engineering Group,E7A6F038-C568-4F12-91C0-70AAD29A8F8E,Collaborator,NNUF-HR: National Nuclear User Facility for Hot Robotics,7B96EC55-91CC-4C02-9BC7-DB084EB7CDB4,EPSRC,Research Grant,Closed,3592635,University of Bristol,2019-11-01,2024-03-31,"Scope and Operating Vision
We propose a facility that will become an internationally-recognised hive for collaborative research in nuclear robotics and sensors. The facility will provide necessary infrastructure and equipment to support significant sector change, both in terms of technology-innovation and culture. Complementary nuclear robotics-related equipment and mock-ups will be based at four strategic UK locations: Remote Applications in Challenging Environments (RACE) at UKAEA, Culham; the"
Jacobs Engineering Group,Jacobs Engineering Group,E7A6F038-C568-4F12-91C0-70AAD29A8F8E,Collaborator,I'DGO TOO (Inclusive Design for Getting Outdoors 2),AAEEED33-4031-4E9F-9696-AE6743DE8B17,EPSRC,Research Grant,Closed,674958,Edinburgh College of Art,2007-01-02,2011-11-30,"The I'DGO research consortium has a continuing overall aim to identify the most effective ways of ensuring that the outdoor environment is designed inclusively and with sensitivity to the needs and desires of older people, to improve their quality of life. In focusing on the changing needs of older people, the consortium will address issues that are relevant to a much wider range of people in society as a whole, including disabled people, frail or vulnerable people and those who care for them. T"
